algo,k,frac,m,seed,center_idx,R,G,B
random,4,0.005,1038.0,0.0,2,187.41992882562272,94.64412811387902,63.72597864768686
random,4,0.005,1038.0,0.0,3,115.4472049689441,99.98757763975155,90.30434782608695
random,4,0.005,1038.0,1.0,0,96.25789473684213,71.07894736842107,68.55263157894737
random,4,0.005,1038.0,1.0,1,189.36964980544744,95.9105058365759,63.2412451361868
random,4,0.005,1038.0,1.0,2,171.70129870129864,134.26530612244892,105.78664192949901
random,4,0.005,1038.0,1.0,3,21.03846153846152,22.63461538461536,26.807692307692307
random,4,0.005,1038.0,2.0,0,189.04453441295541,94.67611336032391,63.45344129554658
random,4,0.005,1038.0,2.0,1,21.12727272727267,22.927272727272694,27.363636363636374
random,4,0.005,1038.0,2.0,2,172.7439252336448,134.21121495327094,105.45981308411208
random,4,0.005,1038.0,2.0,3,99.42288557213936,73.53233830845772,70.03482587064678
random,4,0.005,1038.0,3.0,0,189.03225806451607,92.3185483870968,61.826612903225836
random,4,0.005,1038.0,3.0,1,171.06427221172018,134.13988657844982,105.86011342155004
random,4,0.005,1038.0,3.0,2,18.729729729729712,20.135135135135144,24.054054054054042
random,4,0.005,1038.0,3.0,3,99.00892857142863,77.84375000000003,73.51785714285715
random,4,0.005,1038.0,4.0,0,17.15789473684208,18.543859649122794,22.03508771929824
random,4,0.005,1038.0,4.0,1,190.0629921259842,96.3976377952756,63.5944881889764
random,4,0.005,1038.0,4.0,2,97.62068965517247,70.7241379310345,67.37438423645321
