algo,k,frac,m,seed,center_idx,longitude,latitude
random,64,0.1,99932.0,2.0,21,-73.89304198249555,40.87082764018163
random,64,0.1,99932.0,2.0,22,-73.94471821320097,40.6949176334846
random,64,0.1,99932.0,2.0,23,-73.99132376184822,40.74864824277493
random,64,0.1,99932.0,2.0,24,-73.92331347298081,40.74582323173806
random,64,0.1,99932.0,2.0,25,-73.96520142071557,40.80080796196649
random,64,0.1,99932.0,2.0,26,-73.99240573912923,40.72484783515433
random,64,0.1,99932.0,2.0,27,-73.95054132032125,40.78242080982014
random,64,0.1,99932.0,2.0,28,-73.97658748461382,40.74127105492106
random,64,0.1,99932.0,2.0,29,-74.00665894617832,40.735976734739836
random,64,0.1,99932.0,2.0,30,-73.9053697069821,40.82624519289737
random,64,0.1,99932.0,2.0,31,-73.97385827271263,40.67518697683734
random,64,0.1,99932.0,2.0,32,-73.99249391865476,40.7087251843158
random,64,0.1,99932.0,2.0,33,-73.94434853662142,40.828880335346014
random,64,0.1,99932.0,2.0,34,-74.00969358879323,40.64728353622058
random,64,0.1,99932.0,2.0,35,-73.97239600017552,40.788102504882566
random,64,0.1,99932.0,2.0,36,-73.9321330097,40.680449131509114
random,64,0.1,99932.0,2.0,37,-73.96317256647009,40.71381285634724
random,64,0.1,99932.0,2.0,38,-73.9576212002111,40.67897206516586
random,64,0.1,99932.0,2.0,39,-73.98163531487357,40.68816027737709
random,64,0.1,99932.0,2.0,40,-73.95613390048828,40.73528582868651
random,64,0.1,99932.0,2.0,41,-73.98477661455483,40.733715119723726
random,64,0.1,99932.0,2.0,42,-73.94029995503954,40.797316347854924
random,64,0.1,99932.0,2.0,43,-74.01051136481077,40.708418184243406
random,64,0.1,99932.0,2.0,44,-73.94213263974525,40.750056624250945
random,64,0.1,99932.0,2.0,45,-73.9266753413178,40.70116538412002
random,64,0.1,99932.0,2.0,46,-73.96536044434107,40.7589854473589
random,64,0.1,99932.0,2.0,47,-73.90530990505424,40.70489368245887
random,64,0.1,99932.0,2.0,48,-74.00071987671816,40.75472681860259
random,64,0.1,99932.0,2.0,49,-73.92712118926755,40.76637256700867
random,64,0.1,99932.0,2.0,50,-73.96020201680895,40.65506433629306
random,64,0.1,99932.0,2.0,51,-73.94391896528609,40.71710558369759
random,64,0.1,99932.0,2.0,52,-73.98266256711813,40.764270212300886
random,64,0.1,99932.0,2.0,53,-73.98765349530727,40.66822272561649
random,64,0.1,99932.0,2.0,54,-73.9864760356907,40.716805277307365
random,64,0.1,99932.0,2.0,55,-73.92103813471134,40.81232683081475
random,64,0.1,99932.0,2.0,56,-73.99172109680114,40.759137817087506
random,64,0.1,99932.0,2.0,57,-74.00464158893845,40.67908352592331
random,64,0.1,99932.0,2.0,58,-73.868068225,40.74929485
random,64,0.1,99932.0,2.0,59,-73.96174085022774,40.77398156716263
random,64,0.1,99932.0,2.0,60,-73.98052443464829,40.778055869304616
random,64,0.1,99932.0,2.0,61,-73.93430060264,40.851501247006404
random,64,0.1,99932.0,2.0,62,-73.88947717770766,40.835843043214794
random,64,0.1,99932.0,2.0,63,-74.0010540946316,40.74244415730512
random,64,0.1,99932.0,3.0,0,-73.94998414213572,40.683085917347874
random,64,0.1,99932.0,3.0,1,-73.98115742285113,40.76375439673912
random,64,0.1,99932.0,3.0,2,-73.90785794042063,40.74891856837834
random,64,0.1,99932.0,3.0,3,-74.00703068533214,40.70934914397836
random,64,0.1,99932.0,3.0,4,-73.94807529644207,40.78500984071736
random,64,0.1,99932.0,3.0,5,-73.91940270682245,40.85770871323001
random,64,0.1,99932.0,3.0,6,-73.98127137294838,40.72126799277494
random,64,0.1,99932.0,3.0,7,-73.96831735930057,40.693115663411845
random,64,0.1,99932.0,3.0,8,-73.9559175250367,40.73456143918504
random,64,0.1,99932.0,3.0,9,-73.91796351345656,40.70456185119926
random,64,0.1,99932.0,3.0,10,-73.99036992713307,40.74548970766104
random,64,0.1,99932.0,3.0,11,-73.95226348448868,40.81103087966463
random,64,0.1,99932.0,3.0,12,-73.99005265785449,40.696545150622235
random,64,0.1,99932.0,3.0,13,-73.96535685565257,40.677643603962494
random,64,0.1,99932.0,3.0,14,-73.86962817102138,40.74907
random,64,0.1,99932.0,3.0,15,-74.00696732040785,40.73695784435411
random,64,0.1,99932.0,3.0,16,-73.92244511721567,40.830600692228685
random,64,0.1,99932.0,3.0,17,-73.94402424142626,40.71478969396341
random,64,0.1,99932.0,3.0,18,-73.9899022407453,40.768817891144714
random,64,0.1,99932.0,3.0,19,-73.98762721252781,40.66668220234988
random,64,0.1,99932.0,3.0,20,-73.99611291655062,40.723476226612
random,64,0.1,99932.0,3.0,21,-73.9721490141777,40.74898272919701
random,64,0.1,99932.0,3.0,22,-74.01000690559412,40.64734523985015
random,64,0.1,99932.0,3.0,23,-73.97214677352633,40.78931836901068
random,64,0.1,99932.0,3.0,24,-73.92348277929067,40.743348113359815
random,64,0.1,99932.0,3.0,25,-73.96331472510612,40.7138083637884
random,64,0.1,99932.0,3.0,26,-73.9591355793711,40.76698134887913
random,64,0.1,99932.0,3.0,27,-73.90576104287432,40.83187393856842
random,64,0.1,99932.0,3.0,28,-73.9803194468642,40.777956314267335
random,64,0.1,99932.0,3.0,29,-74.00140301948815,40.74520553151684
random,64,0.1,99932.0,3.0,30,-73.93688093040146,40.67100862105839
random,64,0.1,99932.0,3.0,31,-73.8884864171044,40.751389318492876
random,64,0.1,99932.0,3.0,32,-73.93977034287983,40.80415868101754
random,64,0.1,99932.0,3.0,33,-73.98023492316388,40.74019919610714
random,64,0.1,99932.0,3.0,34,-73.97617135832903,40.65270845156038
random,64,0.1,99932.0,3.0,35,-73.89501854778192,40.868826183784265
random,64,0.1,99932.0,3.0,36,-74.01394040208106,40.712258046032765
random,64,0.1,99932.0,3.0,37,-73.99071469971058,40.71697476993401
random,64,0.1,99932.0,3.0,38,-73.90228445241506,40.70427507253875
random,64,0.1,99932.0,3.0,39,-73.96856520184998,40.76156011470211
random,64,0.1,99932.0,3.0,40,-73.92008435445825,40.7648489319114
random,64,0.1,99932.0,3.0,41,-73.99153593556463,40.75545599519471
random,64,0.1,99932.0,3.0,42,-73.97843323593551,40.674508848579556
random,64,0.1,99932.0,3.0,43,-73.93285811993293,40.69612778905227
random,64,0.1,99932.0,3.0,44,-74.00991964749944,40.67762361342757
random,64,0.1,99932.0,3.0,45,-73.95721311975386,40.65976390872016
random,64,0.1,99932.0,3.0,46,-73.97950404750384,40.753584087976265
random,64,0.1,99932.0,3.0,47,-73.92026178670474,40.812142487557104
random,64,0.1,99932.0,3.0,48,-73.88947701584262,40.83631057629425
random,64,0.1,99932.0,3.0,49,-74.00746185020358,40.72205343465325
random,64,0.1,99932.0,3.0,50,-73.97994414697196,40.68850165461561
random,64,0.1,99932.0,3.0,51,-73.94063149990363,40.8358460762085
random,64,0.1,99932.0,3.0,52,-73.99600832398951,40.68407231076523
random,64,0.1,99932.0,3.0,53,-73.90959094480866,40.77250267588782
random,64,0.1,99932.0,3.0,54,-73.99125889784528,40.73420537374644
random,64,0.1,99932.0,3.0,55,-73.96309649974333,40.80202862869083
random,64,0.1,99932.0,3.0,56,-73.98284085291267,40.72995605918874
random,64,0.1,99932.0,3.0,57,-73.9995740165205,40.75741847209817
random,64,0.1,99932.0,3.0,58,-73.93167912168568,40.76449705159336
random,64,0.1,99932.0,3.0,59,-73.95524217900416,40.777584501071836
random,64,0.1,99932.0,3.0,60,-73.95476240570906,40.717741441339584
random,64,0.1,99932.0,3.0,61,-73.94334915763005,40.74991566281577
random,64,0.1,99932.0,3.0,62,-74.00077712997317,40.73178905440343
random,64,0.1,99932.0,3.0,63,-73.91542195569059,40.68582927118351
random,64,0.1,99932.0,4.0,0,-73.9569582682745,40.67331798868181
random,64,0.1,99932.0,4.0,1,-73.99143522873939,40.74705479159212
random,64,0.1,99932.0,4.0,2,-73.94267241358426,40.82164805341385
random,64,0.1,99932.0,4.0,3,-73.99152907593891,40.7171339886494
random,64,0.1,99932.0,4.0,4,-73.92770810302147,40.76599682088528
random,64,0.1,99932.0,4.0,5,-73.9726126284646,40.7559222241547
random,64,0.1,99932.0,4.0,6,-73.96406076397281,40.713015279877126
random,64,0.1,99932.0,4.0,7,-73.91231575779031,40.69011719599702
random,64,0.1,99932.0,4.0,8,-73.98101550962069,40.68486674037593
random,64,0.1,99932.0,4.0,9,-73.92235483807205,40.828039337673324
random,64,0.1,99932.0,4.0,10,-73.89394522790205,40.74983871053707
random,64,0.1,99932.0,4.0,11,-73.9516207517473,40.80332318589733
random,64,0.1,99932.0,4.0,12,-74.01085595952158,40.71065000324642
random,64,0.1,99932.0,4.0,13,-73.9564054513401,40.77258273161545
random,64,0.1,99932.0,4.0,14,-73.93930902869306,40.70529366731282
random,64,0.1,99932.0,4.0,15,-73.89665711765547,40.83306522741837
random,64,0.1,99932.0,4.0,16,-74.0020349430237,40.74745509908128
random,64,0.1,99932.0,4.0,17,-73.9769834085762,40.74003742976003
random,64,0.1,99932.0,4.0,18,-73.97964736180964,40.779130392390464
random,64,0.1,99932.0,4.0,19,-73.97722160756408,40.654770606727105
random,64,0.1,99932.0,4.0,20,-73.94743977828115,40.71853441979571
random,64,0.1,99932.0,4.0,21,-74.00954561787458,40.64765708964803
random,64,0.1,99932.0,4.0,22,-73.89421264727267,40.86826628261619
random,64,0.1,99932.0,4.0,23,-73.9950739767484,40.686285129212
random,64,0.1,99932.0,4.0,24,-73.99077720549728,40.73483059611355
random,64,0.1,99932.0,4.0,25,-73.93083301962476,40.68019352817652
random,64,0.1,99932.0,4.0,26,-73.95592437659738,40.7354425600092
random,64,0.1,99932.0,4.0,27,-73.98131629325735,40.722458160326056
random,64,0.1,99932.0,4.0,28,-73.97160666024787,40.693585404259494
random,64,0.1,99932.0,4.0,29,-73.98048796086027,40.76469363070386
random,64,0.1,99932.0,4.0,30,-73.94924077205984,40.78430410683429
random,64,0.1,99932.0,4.0,31,-73.9978427219408,40.758111112837256
random,64,0.1,99932.0,4.0,32,-73.91892509959378,40.748296492798346
random,64,0.1,99932.0,4.0,33,-73.86103821192053,40.74661986754967
random,64,0.1,99932.0,4.0,34,-73.91192504163392,40.77012956748768
random,64,0.1,99932.0,4.0,35,-73.98824897362195,40.697724380829094
random,64,0.1,99932.0,4.0,36,-73.99674733721632,40.72597109271697
random,64,0.1,99932.0,4.0,37,-73.91627666758757,40.85368148931869
random,64,0.1,99932.0,4.0,38,-73.98963301577514,40.771424101383836
random,64,0.1,99932.0,4.0,39,-73.97196979932087,40.78898756731592
random,64,0.1,99932.0,4.0,40,-74.00683273007205,40.72206734246458
random,64,0.1,99932.0,4.0,41,-73.96461562256542,40.76286617439056
random,64,0.1,99932.0,4.0,42,-73.96022752579667,40.6540891646434
random,64,0.1,99932.0,4.0,43,-73.94693000700761,40.687951143963204
random,64,0.1,99932.0,4.0,44,-73.92480724590165,40.70031010028929
random,64,0.1,99932.0,4.0,45,-73.97283327613562,40.67567056946263
random,64,0.1,99932.0,4.0,46,-73.93873049216297,40.80007172122853
random,64,0.1,99932.0,4.0,47,-73.98145831745177,40.75006382128294
random,64,0.1,99932.0,4.0,48,-74.00958920504821,40.67826544629574
random,64,0.1,99932.0,4.0,49,-73.87722738839285,40.751924441964285
random,64,0.1,99932.0,4.0,50,-73.94116073797147,40.74980388513355
random,64,0.1,99932.0,4.0,51,-73.93740885314493,40.846239062884216
random,64,0.1,99932.0,4.0,52,-73.90433628465401,40.70687182781553
random,64,0.1,99932.0,4.0,53,-73.91689617383314,40.813143110303784
random,64,0.1,99932.0,4.0,54,-74.00004066592317,40.73744164122275
random,64,0.1,99932.0,4.0,55,-73.94394060723515,40.66667087855297
random,64,0.1,99932.0,4.0,56,-73.96227351143696,40.686920016546075
random,64,0.1,99932.0,4.0,57,-73.98412973760482,40.73157720882279
random,64,0.1,99932.0,4.0,58,-73.9578318826105,40.71725075434419
random,64,0.1,99932.0,4.0,59,-73.96476770546663,40.80074871549928
random,64,0.1,99932.0,4.0,60,-73.9867145890121,40.667457172443086
random,64,0.1,99932.0,4.0,61,-74.00673131824028,40.736882737778885
random,64,0.1,99932.0,4.0,62,-73.95525411600103,40.81453463731559
random,64,0.1,99932.0,4.0,63,-73.9888474663778,40.75969754348282
lightweight,64,0.25,249829.0,0.0,0,-74.0116633683979,40.71641573972712
lightweight,64,0.25,249829.0,0.0,1,-73.97174877376771,40.789731589068985
lightweight,64,0.25,249829.0,0.0,2,-73.92741236048651,40.70075247299057
lightweight,64,0.25,249829.0,0.0,3,-73.98804668615323,40.72580814837545
lightweight,64,0.25,249829.0,0.0,4,-73.92088585866166,40.84961124870399
lightweight,64,0.25,249829.0,0.0,5,-73.9895914604549,40.665018088606104
lightweight,64,0.25,249829.0,0.0,6,-73.95280025465169,40.77592150791118
lightweight,64,0.25,249829.0,0.0,7,-73.8929747102153,40.75049343183611
lightweight,64,0.25,249829.0,0.0,8,-73.9953914074893,40.74475303799212
lightweight,64,0.25,249829.0,0.0,9,-73.97623981838693,40.75179211835225
lightweight,64,0.25,249829.0,0.0,10,-73.96847883859584,40.692401894092406
lightweight,64,0.25,249829.0,0.0,11,-73.9550088635606,40.717462717012296
lightweight,64,0.25,249829.0,0.0,12,-73.94657116067333,40.8179766853135
lightweight,64,0.25,249829.0,0.0,13,-73.94413364476577,40.66794741548863
lightweight,64,0.25,249829.0,0.0,14,-73.99465884064236,40.686364185595096
lightweight,64,0.25,249829.0,0.0,15,-73.92918901349621,40.766564788528925
lightweight,64,0.25,249829.0,0.0,16,-73.98897892854802,40.753594214732026
lightweight,64,0.25,249829.0,0.0,17,-73.91255968698559,40.69013303438422
lightweight,64,0.25,249829.0,0.0,18,-73.95902467163477,40.6558002575709
lightweight,64,0.25,249829.0,0.0,19,-73.88998286582738,40.834929606088195
lightweight,64,0.25,249829.0,0.0,20,-73.98989849488939,40.73538146572115
lightweight,64,0.25,249829.0,0.0,21,-73.91331631716272,40.76793019763849
lightweight,64,0.25,249829.0,0.0,22,-73.87180308870998,40.74974953342594
lightweight,64,0.25,249829.0,0.0,23,-73.92157346182802,40.81748887039699
lightweight,64,0.25,249829.0,0.0,24,-74.00392310125343,40.73904142602797
lightweight,64,0.25,249829.0,0.0,25,-73.9468113305466,40.68876701151986
lightweight,64,0.25,249829.0,0.0,26,-73.96208315921088,40.76749205724243
lightweight,64,0.25,249829.0,0.0,27,-73.99795979389793,40.71688798177161
lightweight,64,0.25,249829.0,0.0,28,-73.93906374780812,40.75012897622676
lightweight,64,0.25,249829.0,0.0,29,-73.96071833957299,40.80445900759645
lightweight,64,0.25,249829.0,0.0,30,-73.98000905865659,40.68852790917002
lightweight,64,0.25,249829.0,0.0,31,-73.98123504566874,40.76327929910507
lightweight,64,0.25,249829.0,0.0,32,-73.89133217703821,40.870676717617144
lightweight,64,0.25,249829.0,0.0,33,-73.96328654850194,40.71388308979896
lightweight,64,0.25,249829.0,0.0,34,-74.0094976417466,40.677788245496
lightweight,64,0.25,249829.0,0.0,35,-73.93852052897995,40.80146773249886
lightweight,64,0.25,249829.0,0.0,36,-73.93821995926925,40.84260099462027
lightweight,64,0.25,249829.0,0.0,37,-73.97809326917599,40.73913181072976
lightweight,64,0.25,249829.0,0.0,38,-73.94383377262591,40.71484218335131
lightweight,64,0.25,249829.0,0.0,39,-73.98047461183735,40.726067525088375
lightweight,64,0.25,249829.0,0.0,40,-73.9584230383069,40.6783137938444
lightweight,64,0.25,249829.0,0.0,41,-73.90625929321318,40.82719216338228
lightweight,64,0.25,249829.0,0.0,42,-73.98874330522264,40.716034690459956
lightweight,64,0.25,249829.0,0.0,43,-74.00988248093789,40.64738482453162
lightweight,64,0.25,249829.0,0.0,44,-73.96967410519231,40.758378938759705
lightweight,64,0.25,249829.0,0.0,45,-73.9816943094497,40.67296530805846
lightweight,64,0.25,249829.0,0.0,46,-73.97671922405247,40.653459903754104
lightweight,64,0.25,249829.0,0.0,47,-73.94893395100634,40.79227496869913
lightweight,64,0.25,249829.0,0.0,48,-74.00231391466669,40.749928950339395
lightweight,64,0.25,249829.0,0.0,49,-73.95288406742071,40.74588038391223
lightweight,64,0.25,249829.0,0.0,50,-74.0095083011331,40.70814918417315
lightweight,64,0.25,249829.0,0.0,51,-73.99689032432913,40.75919939640804
lightweight,64,0.25,249829.0,0.0,52,-73.90455471471961,40.70662991575729
lightweight,64,0.25,249829.0,0.0,53,-73.98915959504002,40.698482647879054
lightweight,64,0.25,249829.0,0.0,54,-73.98968530067503,40.76860500808916
lightweight,64,0.25,249829.0,0.0,55,-73.91938506583249,40.74620693104878
lightweight,64,0.25,249829.0,0.0,56,-74.00600432705778,40.72832172588498
lightweight,64,0.25,249829.0,0.0,57,-73.99672028009554,40.72854297529033
lightweight,64,0.25,249829.0,0.0,58,-73.93102604633738,40.681582496216045
lightweight,64,0.25,249829.0,0.0,59,-73.98523145195416,40.7442509791988
lightweight,64,0.25,249829.0,0.0,60,-73.90484058018743,40.858387809590226
lightweight,64,0.25,249829.0,0.0,61,-73.95570328610737,40.73116136440755
lightweight,64,0.25,249829.0,0.0,62,-73.98034962676824,40.77810999840001
lightweight,64,0.25,249829.0,0.0,63,-73.97170168607023,40.67599305875139
lightweight,64,0.25,249829.0,1.0,0,-74.01488476983917,40.70984372268814
lightweight,64,0.25,249829.0,1.0,1,-73.98091610538285,40.75097952850102
lightweight,64,0.25,249829.0,1.0,2,-73.93858598932204,40.80069529033819
lightweight,64,0.25,249829.0,1.0,3,-73.9507621793964,40.68849398748167
lightweight,64,0.25,249829.0,1.0,4,-73.88857220160833,40.75169729750339
lightweight,64,0.25,249829.0,1.0,5,-73.9798933113935,40.686762108580275
lightweight,64,0.25,249829.0,1.0,6,-74.00624946206149,40.7361641336916
lightweight,64,0.25,249829.0,1.0,7,-73.9905623681791,40.73525396610014
lightweight,64,0.25,249829.0,1.0,8,-73.89491250314236,40.868906593698135
lightweight,64,0.25,249829.0,1.0,9,-73.94786524326568,40.71925614115527
lightweight,64,0.25,249829.0,1.0,10,-73.95284716598634,40.77084563353155
lightweight,64,0.25,249829.0,1.0,11,-73.92400686735338,40.70155607325015
lightweight,64,0.25,249829.0,1.0,12,-73.98671913431055,40.77382102196011
lightweight,64,0.25,249829.0,1.0,13,-73.90727742358357,40.74938664091843
lightweight,64,0.25,249829.0,1.0,14,-73.90611152172889,40.82447012577572
lightweight,64,0.25,249829.0,1.0,15,-73.9353468824406,40.847320488849036
lightweight,64,0.25,249829.0,1.0,16,-73.96761208709864,40.79503783249423
lightweight,64,0.25,249829.0,1.0,17,-73.97455657724738,40.64923410609338
lightweight,64,0.25,249829.0,1.0,18,-73.99578708832586,40.68388896917405
lightweight,64,0.25,249829.0,1.0,19,-73.9966190945633,40.75628777294608
lightweight,64,0.25,249829.0,1.0,20,-73.980620626394,40.736502432890646
lightweight,64,0.25,249829.0,1.0,21,-74.00766987118853,40.70979122775336
lightweight,64,0.25,249829.0,1.0,22,-73.95679706680882,40.808535883878065
lightweight,64,0.25,249829.0,1.0,23,-73.94168112674382,40.66774044013041
lightweight,64,0.25,249829.0,1.0,24,-73.99719805754312,40.718665106257745
lightweight,64,0.25,249829.0,1.0,25,-73.91337057495511,40.84947837289698
lightweight,64,0.25,249829.0,1.0,26,-73.92330131376781,40.74575630985402
lightweight,64,0.25,249829.0,1.0,27,-74.00971341345061,40.647199526809636
lightweight,64,0.25,249829.0,1.0,28,-73.97039723389385,40.75852817204373
lightweight,64,0.25,249829.0,1.0,29,-73.98071307480214,40.76376148593237
lightweight,64,0.25,249829.0,1.0,30,-73.92961088369324,40.7657882156679
lightweight,64,0.25,249829.0,1.0,31,-73.96085557311719,40.71498817082013
lightweight,64,0.25,249829.0,1.0,32,-73.98928876732899,40.71574937292984
lightweight,64,0.25,249829.0,1.0,33,-73.94046713012929,40.70539902058689
lightweight,64,0.25,249829.0,1.0,34,-73.95868080690495,40.65573757342179
lightweight,64,0.25,249829.0,1.0,35,-73.90409590159909,40.706249778537035
lightweight,64,0.25,249829.0,1.0,36,-73.99801752924864,40.73085955627322
lightweight,64,0.25,249829.0,1.0,37,-73.92224145908139,40.81821393147182
lightweight,64,0.25,249829.0,1.0,38,-73.86950940366918,40.749855598187786
lightweight,64,0.25,249829.0,1.0,39,-73.99011410041834,40.74625097186231
lightweight,64,0.25,249829.0,1.0,40,-73.98002672193911,40.66986705206524
lightweight,64,0.25,249829.0,1.0,41,-73.95620196324938,40.73446494871817
lightweight,64,0.25,249829.0,1.0,42,-73.93184430633968,40.684635329983806
lightweight,64,0.25,249829.0,1.0,43,-73.91246806593999,40.68962059851614
lightweight,64,0.25,249829.0,1.0,44,-74.00132141896688,40.74591092858448
lightweight,64,0.25,249829.0,1.0,45,-73.9541509343751,40.780444977815414
lightweight,64,0.25,249829.0,1.0,46,-74.00977251653173,40.67794732642825
lightweight,64,0.25,249829.0,1.0,47,-73.89008749256669,40.83670408513369
lightweight,64,0.25,249829.0,1.0,48,-73.98988845771865,40.696354336791615
lightweight,64,0.25,249829.0,1.0,49,-73.91415023510459,40.76943760985956
lightweight,64,0.25,249829.0,1.0,50,-73.98731928914945,40.72571911074499
lightweight,64,0.25,249829.0,1.0,51,-73.97764080483934,40.78154639537116
lightweight,64,0.25,249829.0,1.0,52,-73.9898836774116,40.76170675119498
lightweight,64,0.25,249829.0,1.0,53,-73.96937927426139,40.69425494349721
lightweight,64,0.25,249829.0,1.0,54,-73.96243957514996,40.7664041247742
lightweight,64,0.25,249829.0,1.0,55,-73.94261688751678,40.74934517513349
lightweight,64,0.25,249829.0,1.0,56,-73.94816876668064,40.79184090353532
lightweight,64,0.25,249829.0,1.0,57,-74.00880964444315,40.720548842609425
lightweight,64,0.25,249829.0,1.0,58,-73.97990161558828,40.72341680027922
lightweight,64,0.25,249829.0,1.0,59,-73.98999797394478,40.66578185601233
lightweight,64,0.25,249829.0,1.0,60,-73.95581800147117,40.67403836848756
lightweight,64,0.25,249829.0,1.0,61,-73.94454478164481,40.82047735786229
lightweight,64,0.25,249829.0,1.0,62,-73.96796884034208,40.67795468167108
lightweight,64,0.25,249829.0,1.0,63,-73.97302942932397,40.747049354179005
lightweight,64,0.25,249829.0,2.0,0,-73.93214904355575,40.765209759143815
lightweight,64,0.25,249829.0,2.0,1,-73.9830637437479,40.71917165700143
lightweight,64,0.25,249829.0,2.0,2,-73.95795277572302,40.777703275106866
lightweight,64,0.25,249829.0,2.0,3,-73.95793976334123,40.67737408030935
lightweight,64,0.25,249829.0,2.0,4,-73.9910947220262,40.75263144041775
lightweight,64,0.25,249829.0,2.0,5,-73.89503416550093,40.86919276916359
lightweight,64,0.25,249829.0,2.0,6,-74.01089228999302,40.71055778091732
lightweight,64,0.25,249829.0,2.0,7,-73.91750863501882,40.703281232844326
lightweight,64,0.25,249829.0,2.0,8,-73.98496787281613,40.66936025518708
lightweight,64,0.25,249829.0,2.0,9,-73.95421949933706,40.807534621699794
lightweight,64,0.25,249829.0,2.0,10,-73.94406345836452,40.71543444166474
lightweight,64,0.25,249829.0,2.0,11,-73.88777429913074,40.7515929591413
lightweight,64,0.25,249829.0,2.0,12,-73.99807431066051,40.7346096039634
lightweight,64,0.25,249829.0,2.0,13,-73.97569655202958,40.76323411839377
lightweight,64,0.25,249829.0,2.0,14,-73.9884619994599,40.6993081681225
lightweight,64,0.25,249829.0,2.0,15,-73.90255979588169,40.82430780006108
lightweight,64,0.25,249829.0,2.0,16,-74.00324211708133,40.67939969529791
lightweight,64,0.25,249829.0,2.0,17,-73.92432332680693,40.682706058557955
lightweight,64,0.25,249829.0,2.0,18,-73.94447276716025,40.82124735044225
lightweight,64,0.25,249829.0,2.0,19,-73.98082366646267,40.73981439946927
lightweight,64,0.25,249829.0,2.0,20,-73.97994732970389,40.778876819397844
lightweight,64,0.25,249829.0,2.0,21,-73.96321260292169,40.76378871143306
lightweight,64,0.25,249829.0,2.0,22,-73.97120943674129,40.676849078434195
lightweight,64,0.25,249829.0,2.0,23,-73.90723680743487,40.749153759348765
lightweight,64,0.25,249829.0,2.0,24,-73.99641857491643,40.72328894198338
lightweight,64,0.25,249829.0,2.0,25,-73.95477401574982,40.71762060190144
lightweight,64,0.25,249829.0,2.0,26,-74.00916707073698,40.6477795855282
lightweight,64,0.25,249829.0,2.0,27,-74.00062771969448,40.7515549469085
lightweight,64,0.25,249829.0,2.0,28,-73.99319499367584,40.68883573325507
lightweight,64,0.25,249829.0,2.0,29,-73.9391763195037,40.801247411550875
lightweight,64,0.25,249829.0,2.0,30,-73.97185561404314,40.78961545119361
lightweight,64,0.25,249829.0,2.0,31,-73.95591445892973,40.734415896137946
lightweight,64,0.25,249829.0,2.0,32,-73.99074447607619,40.7402747651019
lightweight,64,0.25,249829.0,2.0,33,-73.94306196859795,40.667360208729164
lightweight,64,0.25,249829.0,2.0,34,-73.92155765136359,40.81761454001307
lightweight,64,0.25,249829.0,2.0,35,-73.9334605460716,40.69851993084176
lightweight,64,0.25,249829.0,2.0,36,-74.00660842748003,40.72216426766986
lightweight,64,0.25,249829.0,2.0,37,-73.97179328105172,40.751236352177635
lightweight,64,0.25,249829.0,2.0,38,-73.97732293263319,40.65515634695143
lightweight,64,0.25,249829.0,2.0,39,-73.99171345446025,40.76670885429405
lightweight,64,0.25,249829.0,2.0,40,-73.98023584899042,40.68742951226052
lightweight,64,0.25,249829.0,2.0,41,-73.95087152067276,40.77329092978389
lightweight,64,0.25,249829.0,2.0,42,-73.96443921479707,40.801259271178544
lightweight,64,0.25,249829.0,2.0,43,-73.95967326157822,40.65444207046636
lightweight,64,0.25,249829.0,2.0,44,-73.92020628706399,40.76449923054685
lightweight,64,0.25,249829.0,2.0,45,-73.96332544975944,40.713854770675304
lightweight,64,0.25,249829.0,2.0,46,-74.00536129068696,40.738499329891944
lightweight,64,0.25,249829.0,2.0,47,-73.94333811868594,40.747749035463734
lightweight,64,0.25,249829.0,2.0,48,-73.92375892455954,40.86185656251596
lightweight,64,0.25,249829.0,2.0,49,-73.91014490595168,40.772903326819595
lightweight,64,0.25,249829.0,2.0,50,-73.90364520074786,40.699440509977876
lightweight,64,0.25,249829.0,2.0,51,-73.91172774962874,40.844133869123816
lightweight,64,0.25,249829.0,2.0,52,-73.97943479741834,40.72776913573862
lightweight,64,0.25,249829.0,2.0,53,-73.9807573865643,40.75282339388609
lightweight,64,0.25,249829.0,2.0,54,-73.98794188565695,40.728537721184324
lightweight,64,0.25,249829.0,2.0,55,-73.88841148292356,40.84063969170486
lightweight,64,0.25,249829.0,2.0,56,-73.98365727080822,40.765072333078336
lightweight,64,0.25,249829.0,2.0,57,-73.96879787736627,40.69334262083881
lightweight,64,0.25,249829.0,2.0,58,-73.94658406832664,40.687679221031914
lightweight,64,0.25,249829.0,2.0,59,-73.92351213805605,40.74388449590529
lightweight,64,0.25,249829.0,2.0,60,-73.86854708190067,40.74929798613872
lightweight,64,0.25,249829.0,2.0,61,-73.93707091287813,40.84282440904394
lightweight,64,0.25,249829.0,2.0,62,-73.99150667249721,40.715899883867785
lightweight,64,0.25,249829.0,2.0,63,-73.94840239009564,40.78902218683089
lightweight,64,0.25,249829.0,3.0,0,-73.98675871971622,40.699110374570616
lightweight,64,0.25,249829.0,3.0,1,-73.9545406668494,40.774617038816096
lightweight,64,0.25,249829.0,3.0,2,-73.98897744404427,40.74146867117346
lightweight,64,0.25,249829.0,3.0,3,-73.95630994245595,40.734640285698646
lightweight,64,0.25,249829.0,3.0,4,-73.91245934969375,40.771048708729644
lightweight,64,0.25,249829.0,3.0,5,-73.9141854552729,40.69079560031202
lightweight,64,0.25,249829.0,3.0,6,-73.92900824344177,40.820355133432216
lightweight,64,0.25,249829.0,3.0,7,-73.95737908362307,40.656842979785445
