algo,k,frac,m,seed,r1,r2,r3
random,16,0.005,5243,1,1.0094207307092355,0.9928695215114923,1.0083761420209592
random,16,0.005,5243,2,0.9867159076675742,0.9720814270060896,1.0066253696885903
random,16,0.005,5243,3,0.9785067077848362,0.9495219956999104,1.013140485382689
random,16,0.005,5243,4,1.011831157516554,0.9908172564674105,1.007162292073085
lightweight,16,0.01,10486,0,1.0028203763247414,0.9878402236454548,1.0094454487580433
lightweight,16,0.01,10486,1,0.9978514843927628,0.991620676350414,1.0040206165193346
lightweight,16,0.01,10486,2,0.9944692671671229,0.9842868488204145,1.0036610867098823
lightweight,16,0.01,10486,3,1.0189723183409038,0.9989182931341656,1.0036340840940279
lightweight,16,0.01,10486,4,0.9854542647152642,0.9744135440778626,1.0064667114788954
random,16,0.01,10486,0,1.0036399843676362,0.988783714713317,1.00390415826725
random,16,0.01,10486,1,1.0143316011097927,0.9974337376398681,1.0091209684776279
random,16,0.01,10486,2,0.9951762652032795,0.9833462320882781,1.0073812256020458
random,16,0.01,10486,3,0.9886213607367434,0.9707686739715011,1.0060760392689803
random,16,0.01,10486,4,0.9980585609254365,0.9875580377329495,1.0061474709359277
lightweight,16,0.05,52429,0,1.0066974271808862,1.0032092595683453,0.9999439185198631
lightweight,16,0.05,52429,1,0.995589775355672,0.993205085504232,1.0024381237283355
lightweight,16,0.05,52429,2,0.9941536473061489,0.9926598465794552,1.0003261741347504
lightweight,16,0.05,52429,3,1.0099049498768364,1.002184010736902,1.0075454666356571
lightweight,16,0.05,52429,4,0.9945462201859433,0.9914845734989157,1.0022918612299039
random,16,0.05,52429,0,0.9982260166736796,0.9934935182068978,1.0037041271659517
random,16,0.05,52429,1,1.003710484871836,1.0002487986700315,1.0026685837155984
random,16,0.05,52429,2,0.9953678257577584,0.994942868267963,1.0018954145136878
