algo,k,frac,m,seed,r1,r2,r3
random,32,0.25,152950,1,1.0031505004563126,0.9991683629847335,1.0054198837369581
random,32,0.25,152950,2,1.0069814961861019,1.0057116575412774,1.0000956015371802
random,32,0.25,152950,3,0.9955429478233006,0.995806530343677,1.0001506428243012
random,32,0.25,152950,4,0.9959034825075086,0.9942861163312385,1.012848772125267
lightweight,32,0.5,305900,0,1.000476780233162,1.0013400404818105,0.9938028883073317
lightweight,32,0.5,305900,1,0.9973766207311311,0.9950382856862037,1.0115160662628184
lightweight,32,0.5,305900,2,0.9964653211893796,0.9963642867434722,0.9953995550696126
lightweight,32,0.5,305900,3,1.001569391055869,1.001907929387937,0.9977286294760397
lightweight,32,0.5,305900,4,1.0052172412854317,1.0023143217615884,1.0079597632360195
random,32,0.5,305900,0,1.0034813778859335,1.0038680747135669,1.0040196183139378
random,32,0.5,305900,1,1.0031246282152473,1.0030735950142142,0.9973240709816664
random,32,0.5,305900,2,0.9984135671880114,0.9991789415392076,1.000897250683845
random,32,0.5,305900,3,0.9981013391183459,0.9974203652722872,0.9928314944052498
random,32,0.5,305900,4,0.998705655711101,0.9983696398772066,1.0000833360209838
lightweight,64,0.0025,1530,0,0.9386933750639646,0.7486407210980562,1.096813737275968
lightweight,64,0.0025,1530,1,1.017509479975614,0.7740894716621769,1.1233410693728736
lightweight,64,0.0025,1530,2,0.9579581362487576,0.7424347630867125,1.101869567814081
lightweight,64,0.0025,1530,3,0.9846358404236356,0.7375841111940609,1.1341409307657402
lightweight,64,0.0025,1530,4,0.9935881931390741,0.7339023330746338,1.1179356219742205
random,64,0.0025,1530,0,1.0456993930627227,0.6988854970458399,1.1600770348714773
random,64,0.0025,1530,1,1.0641732044184553,0.7220300884465601,1.1639634629956632
random,64,0.0025,1530,2,1.04581493003411,0.6932079370950384,1.168097110833617
random,64,0.0025,1530,3,0.9941250283966026,0.6285179039201659,1.1926857414336567
random,64,0.0025,1530,4,1.02961182902715,0.6739595850537932,1.1918079677045512
lightweight,64,0.005,3059,0,0.9467676122330373,0.8539041797399434,1.0329388726052868
lightweight,64,0.005,3059,1,1.0275636341721495,0.88828525782802,1.085230024660502
lightweight,64,0.005,3059,2,0.9477224745934698,0.8159953431276205,1.0691889610465044
lightweight,64,0.005,3059,3,0.9958028729286522,0.8311780793442384,1.1038324646193582
lightweight,64,0.005,3059,4,1.0126541455589086,0.8618226266532636,1.0713964424410445
random,64,0.005,3059,0,1.0105238218983186,0.824297413676225,1.1115031461725127
random,64,0.005,3059,1,1.022921754052859,0.8348515591387531,1.0795597489625253
random,64,0.005,3059,2,0.996246061953872,0.8264363277130856,1.120437762723846
random,64,0.005,3059,3,1.028525314696426,0.8252338945650768,1.0855813447874347
random,64,0.005,3059,4,1.0129133621555027,0.7829854068281312,1.1280837517399036
lightweight,64,0.01,6118,0,0.9438750426901705,0.8757485312471572,1.0366843988762604
lightweight,64,0.01,6118,1,1.025413335016328,0.9454718772990973,1.0300064504501265
lightweight,64,0.01,6118,2,0.9828107735419811,0.9181133208556461,1.0304107944918608
lightweight,64,0.01,6118,3,0.9658094581140475,0.8768003728971687,1.032742497501489
lightweight,64,0.01,6118,4,1.0230833431619093,0.9287150974644495,1.0391387902200657
random,64,0.01,6118,0,0.9945107045348388,0.9020729194668664,1.0353195821987047
random,64,0.01,6118,1,1.043861261058048,0.9183825364649711,1.0527046450680906
random,64,0.01,6118,2,0.977588826648732,0.8826301321330577,1.0685141474319828
random,64,0.01,6118,3,1.0283475132752171,0.9150389314262161,1.0350507200919186
random,64,0.01,6118,4,0.9985079741013668,0.8878174871969305,1.0385060895397675
lightweight,64,0.05,30590,0,0.9849508561155956,0.9715671762517701,1.0054793911897641
lightweight,64,0.05,30590,1,0.9969170995377586,0.9735797217753768,1.0065122823257904
lightweight,64,0.05,30590,2,0.9959588669188529,0.9801897133014332,0.9950627015949417
lightweight,64,0.05,30590,3,1.005941675699183,0.9818332074719466,0.9959798914353845
lightweight,64,0.05,30590,4,1.0255957463815546,1.0052242634023592,1.0051732678703724
random,64,0.05,30590,0,0.9886342441641293,0.9667613730292735,0.9937964804973316
random,64,0.05,30590,1,1.0202052591969686,0.9823033360967185,1.004932250808544
random,64,0.05,30590,2,1.0107234808237742,0.9847791026449242,1.0027033525671358
random,64,0.05,30590,3,0.9882635773548119,0.9628940876014035,1.0227769667819797
random,64,0.05,30590,4,0.9944697967512375,0.9730711093585575,1.0006641542142973
lightweight,64,0.1,61180,0,0.9899682455952721,0.9810160480863347,1.0022635875308334
lightweight,64,0.1,61180,1,0.9977230098484242,0.9823322670837439,1.0038333050422714
lightweight,64,0.1,61180,2,0.99054612676913,0.9839217323846589,0.9987358407866448
lightweight,64,0.1,61180,3,1.0101004805797549,0.9933577862263118,0.9994336122578351
lightweight,64,0.1,61180,4,1.0151541140432248,1.0004306873225182,1.0073176717016923
random,64,0.1,61180,0,0.9946916485994355,0.9795637404611341,0.9959645309346367
random,64,0.1,61180,1,1.008881801571613,0.9948782671266507,0.9953543434296723
random,64,0.1,61180,2,1.004320955925306,0.9970118941696494,1.004431499390441
random,64,0.1,61180,3,0.9948750545692416,0.9744590478425404,1.002595517750958
random,64,0.1,61180,4,0.9964150716109151,0.9900443666139009,0.9952590111369314
lightweight,64,0.25,152950,0,0.9946434562492408,0.992331066147074,0.98945100558858
lightweight,64,0.25,152950,1,0.9975094633562844,0.9928873313358628,0.9901183301113228
lightweight,64,0.25,152950,2,0.9925968110754161,0.9882504735358585,0.9818826167055682
lightweight,64,0.25,152950,3,1.0067277632561595,0.9964997299070872,0.9954803216367492
lightweight,64,0.25,152950,4,1.006299248200692,1.0055095241530998,0.9981771365536753
random,64,0.25,152950,0,0.9942241345424384,0.9910199345258294,0.984564127618908
random,64,0.25,152950,1,1.0048083241348376,0.9997134578466454,0.9967723536239902
random,64,0.25,152950,2,1.0044769088101406,1.0025070132585596,0.9937576485403402
random,64,0.25,152950,3,0.9959651386837352,0.991430403772492,0.9958298224341269
random,64,0.25,152950,4,0.9958899587072115,0.9960307912839779,0.9866618087634202
lightweight,64,0.5,305900,0,0.9988033048504579,0.998752848835598,0.9975816302039302
lightweight,64,0.5,305900,1,0.9958951345393275,0.9926986685336182,0.9947611988341288
lightweight,64,0.5,305900,2,0.9964556737660971,0.9942922799639115,0.9943960814536956
lightweight,64,0.5,305900,3,1.0016544631406596,0.9979156716346302,0.9956906997935447
lightweight,64,0.5,305900,4,1.00341799917213,1.0037679077022725,0.9941253454319121
random,64,0.5,305900,0,1.0009154170076766,0.9995560217710094,0.9900268328458787
random,64,0.5,305900,1,1.0031788600595661,1.0007239187591295,0.9843879335373978
random,64,0.5,305900,2,0.998701476150721,0.9971584478961523,0.9865409283571773
random,64,0.5,305900,3,0.996914929980697,0.9968627342840248,0.9797967938739377
random,64,0.5,305900,4,0.9977758962857689,0.9951827258737935,0.993282396015503
