algo,k,frac,m,seed,center_idx,Lon,Lat
random,4,0.05,37113.0,0.0,0,-73.99780540390658,40.7312037217327
random,4,0.05,37113.0,0.0,1,-73.97279604143797,40.76603634742042
random,4,0.05,37113.0,0.0,2,-73.96379341633256,40.6948705845115
random,4,0.05,37113.0,0.0,3,-73.88555321861058,40.76942804333971
random,4,0.05,37113.0,1.0,0,-73.97313801523602,40.76615446197796
random,4,0.05,37113.0,1.0,1,-73.99793198010569,40.731153627603355
random,4,0.05,37113.0,1.0,2,-73.88490848101266,40.767701898734174
random,4,0.05,37113.0,1.0,3,-73.96428756847872,40.695401095659506
random,4,0.05,37113.0,2.0,0,-73.99774205752625,40.73114564825744
random,4,0.05,37113.0,2.0,1,-73.88563673857868,40.768791243654825
random,4,0.05,37113.0,2.0,2,-73.97284671422692,40.76593163671286
random,4,0.05,37113.0,2.0,3,-73.9638022213081,40.69578066639243
random,4,0.05,37113.0,3.0,0,-73.9730466383387,40.7661251936125
random,4,0.05,37113.0,3.0,1,-73.99770429024436,40.73135018964123
random,4,0.05,37113.0,3.0,2,-73.88547355320473,40.766116054760424
random,4,0.05,37113.0,3.0,3,-73.96373540976822,40.695542735927155
random,4,0.05,37113.0,4.0,0,-73.97243334724831,40.76623898977249
random,4,0.05,37113.0,4.0,1,-73.8839006866417,40.768588514357056
random,4,0.05,37113.0,4.0,2,-73.99769093700111,40.73151087437063
random,4,0.05,37113.0,4.0,3,-73.96379111706513,40.69504105523495
lightweight,4,0.1,74226.0,0.0,0,-73.99759571384143,40.73135913733004
lightweight,4,0.1,74226.0,0.0,1,-73.9637852885142,40.69519361960591
lightweight,4,0.1,74226.0,0.0,2,-73.97257550415199,40.7663664774592
lightweight,4,0.1,74226.0,0.0,3,-73.8857785904357,40.76870404157126
lightweight,4,0.1,74226.0,1.0,0,-73.99772794715861,40.73156847365818
lightweight,4,0.1,74226.0,1.0,1,-73.96393104537539,40.69502805090797
lightweight,4,0.1,74226.0,1.0,2,-73.97258629282219,40.76630641472752
lightweight,4,0.1,74226.0,1.0,3,-73.8849751202047,40.76824839139374
lightweight,4,0.1,74226.0,2.0,0,-73.99781978054577,40.73124195968445
lightweight,4,0.1,74226.0,2.0,1,-73.88473412457334,40.76830486680759
lightweight,4,0.1,74226.0,2.0,2,-73.96408959863317,40.69485755137888
lightweight,4,0.1,74226.0,2.0,3,-73.97275733296908,40.76622780840364
lightweight,4,0.1,74226.0,3.0,0,-73.96356500295533,40.695426438803956
lightweight,4,0.1,74226.0,3.0,1,-73.97285298460837,40.766127678029434
lightweight,4,0.1,74226.0,3.0,2,-73.88572292068427,40.76872743684209
lightweight,4,0.1,74226.0,3.0,3,-73.99777602285646,40.73122699931379
lightweight,4,0.1,74226.0,4.0,0,-73.96368706909955,40.6955571851567
lightweight,4,0.1,74226.0,4.0,1,-73.97277340510061,40.7661041703525
lightweight,4,0.1,74226.0,4.0,2,-73.8851822592516,40.76853893817695
lightweight,4,0.1,74226.0,4.0,3,-73.99782654322009,40.731249817518055
random,4,0.1,74226.0,0.0,0,-73.97264738331953,40.76611069110743
random,4,0.1,74226.0,0.0,1,-73.88509876151159,40.768987234042555
random,4,0.1,74226.0,0.0,2,-73.96405485696322,40.69478669181599
random,4,0.1,74226.0,0.0,3,-73.99778114905116,40.7313304888534
random,4,0.1,74226.0,1.0,0,-73.99780935394126,40.73112699845441
random,4,0.1,74226.0,1.0,1,-73.97297189587258,40.76611680082206
random,4,0.1,74226.0,1.0,2,-73.88536246867167,40.7680429197995
random,4,0.1,74226.0,1.0,3,-73.96376002740014,40.69523966698282
random,4,0.1,74226.0,2.0,0,-73.99780063230622,40.73109876931618
random,4,0.1,74226.0,2.0,1,-73.97277153040844,40.76601301742544
random,4,0.1,74226.0,2.0,2,-73.96351232933388,40.69570470624741
random,4,0.1,74226.0,2.0,3,-73.88502729912875,40.769020845434014
random,4,0.1,74226.0,3.0,0,-73.96391013051584,40.69540182307852
random,4,0.1,74226.0,3.0,1,-73.97289645082446,40.766085283486525
random,4,0.1,74226.0,3.0,2,-73.8855469776005,40.767020190242405
random,4,0.1,74226.0,3.0,3,-73.99777703012646,40.7312853087032
random,4,0.1,74226.0,4.0,0,-73.97254115852601,40.76623266890838
random,4,0.1,74226.0,4.0,1,-73.99761450128818,40.7314839835603
random,4,0.1,74226.0,4.0,2,-73.8839034015748,40.76872560629921
random,4,0.1,74226.0,4.0,3,-73.96387747916667,40.69535840625
lightweight,4,0.25,185566.0,0.0,0,-73.99767101090298,40.7313834014836
lightweight,4,0.25,185566.0,0.0,1,-73.88571784589195,40.76838586621696
lightweight,4,0.25,185566.0,0.0,2,-73.97267078220605,40.7662790883413
lightweight,4,0.25,185566.0,0.0,3,-73.96386778136494,40.695184379367596
lightweight,4,0.25,185566.0,1.0,0,-73.96393430625962,40.69496785293155
lightweight,4,0.25,185566.0,1.0,1,-73.97273998975824,40.76617894054684
lightweight,4,0.25,185566.0,1.0,2,-73.99778639606032,40.73136580782205
lightweight,4,0.25,185566.0,1.0,3,-73.8854191628098,40.76857297612445
lightweight,4,0.25,185566.0,2.0,0,-73.96423044188022,40.694978065723845
lightweight,4,0.25,185566.0,2.0,1,-73.97270099793934,40.76629250038319
lightweight,4,0.25,185566.0,2.0,2,-73.9978059961694,40.731381820545415
lightweight,4,0.25,185566.0,2.0,3,-73.8850923317293,40.768542773454215
lightweight,4,0.25,185566.0,3.0,0,-73.99782636593646,40.73125432276716
lightweight,4,0.25,185566.0,3.0,1,-73.96379068964177,40.695422806369784
lightweight,4,0.25,185566.0,3.0,2,-73.97273521141909,40.766148966723165
lightweight,4,0.25,185566.0,3.0,3,-73.88541254507348,40.7686878332589
lightweight,4,0.25,185566.0,4.0,0,-73.99780394375249,40.73117690512709
lightweight,4,0.25,185566.0,4.0,1,-73.88499555301182,40.76861323498535
lightweight,4,0.25,185566.0,4.0,2,-73.97271891204237,40.766048322778026
lightweight,4,0.25,185566.0,4.0,3,-73.9635370718109,40.695433391768155
random,4,0.25,185566.0,0.0,0,-73.97268302543286,40.7661788225223
random,4,0.25,185566.0,0.0,1,-73.96435229157939,40.694940016757435
random,4,0.25,185566.0,0.0,2,-73.99780621878921,40.73127603010996
random,4,0.25,185566.0,0.0,3,-73.88543467620482,40.768764457831324
random,4,0.25,185566.0,1.0,0,-73.96351473777477,40.69498462934053
random,4,0.25,185566.0,1.0,1,-73.99779782048596,40.73105854485386
random,4,0.25,185566.0,1.0,2,-73.97280039237745,40.76623833774644
random,4,0.25,185566.0,1.0,3,-73.88586110474736,40.7685347715413
random,4,0.25,185566.0,2.0,0,-73.9636824328831,40.69519210438553
random,4,0.25,185566.0,2.0,1,-73.9727011406004,40.76623939628269
random,4,0.25,185566.0,2.0,2,-73.99777313089288,40.73122152458088
random,4,0.25,185566.0,2.0,3,-73.88499268754737,40.76840636524375
random,4,0.25,185566.0,3.0,0,-73.97281510165772,40.76613448632831
random,4,0.25,185566.0,3.0,1,-73.96368418348163,40.69527645903831
random,4,0.25,185566.0,3.0,2,-73.99783895977654,40.73114976805995
random,4,0.25,185566.0,3.0,3,-73.88528941711974,40.767937918826654
random,4,0.25,185566.0,4.0,0,-73.99776355760119,40.731189928252334
random,4,0.25,185566.0,4.0,1,-73.97274083870347,40.766015970266146
random,4,0.25,185566.0,4.0,2,-73.88486927703295,40.768310349580254
random,4,0.25,185566.0,4.0,3,-73.96374974733534,40.69507612637479
lightweight,4,0.5,371132.0,0.0,0,-73.97266332607293,40.766314051646205
lightweight,4,0.5,371132.0,0.0,1,-73.96388233244122,40.69520974491429
lightweight,4,0.5,371132.0,0.0,2,-73.99769798191588,40.73135949101584
lightweight,4,0.5,371132.0,0.0,3,-73.88559110017131,40.76845570509121
lightweight,4,0.5,371132.0,1.0,0,-73.96385857480706,40.69517088958916
lightweight,4,0.5,371132.0,1.0,1,-73.9727264274462,40.76620154830786
lightweight,4,0.5,371132.0,1.0,2,-73.99780237249001,40.7312862230852
lightweight,4,0.5,371132.0,1.0,3,-73.88538777335764,40.768500419208614
lightweight,4,0.5,371132.0,2.0,0,-73.99781170529442,40.7313782972447
lightweight,4,0.5,371132.0,2.0,1,-73.88526385930592,40.768350398969865
lightweight,4,0.5,371132.0,2.0,2,-73.97267464686207,40.766298831677126
lightweight,4,0.5,371132.0,2.0,3,-73.96416207823732,40.69500580295736
lightweight,4,0.5,371132.0,3.0,0,-73.99781365880379,40.731261419935
lightweight,4,0.5,371132.0,3.0,1,-73.97278763876999,40.766130640189125
lightweight,4,0.5,371132.0,3.0,2,-73.88537538309551,40.76857856812885
lightweight,4,0.5,371132.0,3.0,3,-73.96407829254339,40.69529551788429
lightweight,4,0.5,371132.0,4.0,0,-73.99775736109136,40.731301498702656
lightweight,4,0.5,371132.0,4.0,1,-73.9726577383443,40.76622414971501
lightweight,4,0.5,371132.0,4.0,2,-73.88524522735652,40.76835477457469
lightweight,4,0.5,371132.0,4.0,3,-73.96369028100783,40.69534125143691
random,4,0.5,371132.0,0.0,0,-73.96413763880159,40.69503184579929
random,4,0.5,371132.0,0.0,1,-73.97270542458686,40.76620295748614
random,4,0.5,371132.0,0.0,2,-73.99780136274987,40.73123339137069
random,4,0.5,371132.0,0.0,3,-73.88536466141733,40.76859251023622
random,4,0.5,371132.0,1.0,0,-73.97270274225427,40.766260387441555
random,4,0.5,371132.0,1.0,1,-73.88569404580153,40.76850164122138
random,4,0.5,371132.0,1.0,2,-73.96386866564514,40.69522176276737
random,4,0.5,371132.0,1.0,3,-73.99782368327162,40.7312748157626
random,4,0.5,371132.0,2.0,0,-73.97275927830799,40.766171772463494
random,4,0.5,371132.0,2.0,1,-73.99782787901167,40.731150675405395
random,4,0.5,371132.0,2.0,2,-73.88537653782998,40.76861196791714
random,4,0.5,371132.0,2.0,3,-73.96374137901915,40.69511222158887
random,4,0.5,371132.0,3.0,0,-73.9978271712197,40.731149130897265
random,4,0.5,371132.0,3.0,1,-73.97275117269614,40.766168168691806
random,4,0.5,371132.0,3.0,2,-73.9637964939569,40.695191194955335
random,4,0.5,371132.0,3.0,3,-73.88512679936808,40.7681252385466
random,4,0.5,371132.0,4.0,0,-73.9637655832629,40.694969995773455
random,4,0.5,371132.0,4.0,1,-73.9727514837919,40.766164218237904
random,4,0.5,371132.0,4.0,2,-73.99777969124645,40.73120846336395
random,4,0.5,371132.0,4.0,3,-73.88527743373947,40.76866313905288
lightweight,8,0.0025,1856.0,0.0,0,-73.99862506868729,40.720177724362955
lightweight,8,0.0025,1856.0,0.0,1,-73.96013225448603,40.77807915814302
lightweight,8,0.0025,1856.0,0.0,2,-73.9446480793146,40.71064120249102
lightweight,8,0.0025,1856.0,0.0,3,-73.99653233793813,40.74341689440594
lightweight,8,0.0025,1856.0,0.0,4,-73.94376959024183,40.81234751096251
lightweight,8,0.0025,1856.0,0.0,5,-73.98035348167902,40.67995566946282
lightweight,8,0.0025,1856.0,0.0,6,-73.9780857319333,40.75741256255634
lightweight,8,0.0025,1856.0,0.0,7,-73.87867523872843,40.76598464983871
lightweight,8,0.0025,1856.0,1.0,0,-73.97947092162052,40.679115604655465
lightweight,8,0.0025,1856.0,1.0,1,-73.97941661259824,40.7592557782932
lightweight,8,0.0025,1856.0,1.0,2,-73.87700163595895,40.76744138384776
lightweight,8,0.0025,1856.0,1.0,3,-74.00229390171116,40.71961432130315
lightweight,8,0.0025,1856.0,1.0,4,-73.94618538191905,40.81415281734501
lightweight,8,0.0025,1856.0,1.0,5,-73.993014316394,40.740896776633434
lightweight,8,0.0025,1856.0,1.0,6,-73.96158629091562,40.77724491280318
lightweight,8,0.0025,1856.0,1.0,7,-73.94423819027686,40.715346386791424
lightweight,8,0.0025,1856.0,2.0,0,-73.94216259397908,40.8126212426348
lightweight,8,0.0025,1856.0,2.0,1,-73.99280456312982,40.740028539133185
lightweight,8,0.0025,1856.0,2.0,2,-73.94607803292043,40.71299094712825
lightweight,8,0.0025,1856.0,2.0,3,-73.87362693297258,40.76604283087678
lightweight,8,0.0025,1856.0,2.0,4,-73.9758045493069,40.68028548155947
lightweight,8,0.0025,1856.0,2.0,5,-74.00280819314256,40.71967081649788
lightweight,8,0.0025,1856.0,2.0,6,-73.97939378636826,40.7588266963775
lightweight,8,0.0025,1856.0,2.0,7,-73.95955606158599,40.77554294835418
lightweight,8,0.0025,1856.0,3.0,0,-73.97541442479773,40.76304450698636
lightweight,8,0.0025,1856.0,3.0,1,-73.98507871906331,40.683282794640284
lightweight,8,0.0025,1856.0,3.0,2,-73.88110347687727,40.76689537117617
lightweight,8,0.0025,1856.0,3.0,3,-74.00153694749211,40.721244307838816
lightweight,8,0.0025,1856.0,3.0,4,-73.95239435650326,40.721802081833104
lightweight,8,0.0025,1856.0,3.0,5,-73.95271844965666,40.791971442544224
lightweight,8,0.0025,1856.0,3.0,6,-73.99181357094182,40.74487669298999
lightweight,8,0.0025,1856.0,3.0,7,-73.93329611560603,40.68583976051513
lightweight,8,0.0025,1856.0,4.0,0,-73.97801659359168,40.76103350766165
lightweight,8,0.0025,1856.0,4.0,1,-74.00146004296438,40.72092004200564
lightweight,8,0.0025,1856.0,4.0,2,-73.87462157747892,40.76929485077604
lightweight,8,0.0025,1856.0,4.0,3,-73.94555471645928,40.71069595406483
lightweight,8,0.0025,1856.0,4.0,4,-73.95263685423254,40.76971808593607
lightweight,8,0.0025,1856.0,4.0,5,-73.99382646957163,40.74261444069823
lightweight,8,0.0025,1856.0,4.0,6,-73.9834515933178,40.68182566638694
lightweight,8,0.0025,1856.0,4.0,7,-73.95138626103709,40.810059027460134
random,8,0.0025,1856.0,0.0,0,-73.9942967948718,40.74017542735043
random,8,0.0025,1856.0,0.0,1,-73.96100198019802,40.79921089108911
random,8,0.0025,1856.0,0.0,2,-73.95505,40.769061585365854
random,8,0.0025,1856.0,0.0,3,-73.94466370967741,40.70711935483871
random,8,0.0025,1856.0,0.0,4,-73.87248653846154,40.76658846153846
random,8,0.0025,1856.0,0.0,5,-73.98035557894737,40.75987094736842
random,8,0.0025,1856.0,0.0,6,-73.98048518518519,40.679279629629626
random,8,0.0025,1856.0,0.0,7,-74.00098214285714,40.718908516483516
random,8,0.0025,1856.0,1.0,0,-73.95862195121951,40.774511707317075
random,8,0.0025,1856.0,1.0,1,-74.00258746666667,40.7190544
random,8,0.0025,1856.0,1.0,2,-73.949414,40.812584
random,8,0.0025,1856.0,1.0,3,-73.99450645879733,40.74058285077951
random,8,0.0025,1856.0,1.0,4,-73.94442439024391,40.71046260162602
random,8,0.0025,1856.0,1.0,5,-73.98082427184465,40.679881553398054
random,8,0.0025,1856.0,1.0,6,-73.8810125,40.7666125
random,8,0.0025,1856.0,1.0,7,-73.97930501043841,40.759022338204595
random,8,0.0025,1856.0,2.0,0,-73.97980523255814,40.75930387596899
random,8,0.0025,1856.0,2.0,1,-73.97897777777777,40.67827264957265
random,8,0.0025,1856.0,2.0,2,-73.87398888888889,40.7617
random,8,0.0025,1856.0,2.0,3,-73.9580947368421,40.80144315789474
random,8,0.0025,1856.0,2.0,4,-73.94627190082645,40.711566942148764
random,8,0.0025,1856.0,2.0,5,-73.995015704388,40.74006558891455
random,8,0.0025,1856.0,2.0,6,-74.0019634502924,40.7178581871345
random,8,0.0025,1856.0,2.0,7,-73.95151460674157,40.76816629213483
random,8,0.0025,1856.0,3.0,0,-74.00106149870801,40.72013617571059
random,8,0.0025,1856.0,3.0,1,-73.9611226244344,40.77594253393665
random,8,0.0025,1856.0,3.0,2,-73.97187372881356,40.677502542372885
random,8,0.0025,1856.0,3.0,3,-73.87904677419355,40.76564516129032
random,8,0.0025,1856.0,3.0,4,-73.94472608695652,40.81051304347826
random,8,0.0025,1856.0,3.0,5,-73.9791226,40.7589194
random,8,0.0025,1856.0,3.0,6,-73.94637699115044,40.71577168141593
random,8,0.0025,1856.0,3.0,7,-73.99463716381418,40.74191222493887
random,8,0.0025,1856.0,4.0,0,-73.98021034482758,40.762207505071
random,8,0.0025,1856.0,4.0,1,-73.94288492063492,40.70831825396825
random,8,0.0025,1856.0,4.0,2,-73.87123846153847,40.76201692307692
random,8,0.0025,1856.0,4.0,3,-73.97872357723577,40.68099837398374
random,8,0.0025,1856.0,4.0,4,-73.99323526970954,40.741034232365145
random,8,0.0025,1856.0,4.0,5,-73.95376399999999,40.80246266666666
random,8,0.0025,1856.0,4.0,6,-73.9534156462585,40.76678367346939
random,8,0.0025,1856.0,4.0,7,-74.0023811594203,40.71969507246377
lightweight,8,0.005,3711.0,0.0,0,-73.99416064829202,40.74092922077282
lightweight,8,0.005,3711.0,0.0,1,-73.97884450567084,40.758087724561335
lightweight,8,0.005,3711.0,0.0,2,-73.87818026673762,40.76583256852374
lightweight,8,0.005,3711.0,0.0,3,-73.94584618923355,40.709979886153484
lightweight,8,0.005,3711.0,0.0,4,-73.98186168218554,40.6807139906744
lightweight,8,0.005,3711.0,0.0,5,-73.95939783140872,40.77523043159534
lightweight,8,0.005,3711.0,0.0,6,-74.00188693324914,40.71945365433017
lightweight,8,0.005,3711.0,0.0,7,-73.94534017161612,40.81243803664665
lightweight,8,0.005,3711.0,1.0,0,-73.99342566539481,40.74010163701744
lightweight,8,0.005,3711.0,1.0,1,-73.95858065164451,40.80150114531441
lightweight,8,0.005,3711.0,1.0,2,-73.98054796821542,40.76041096404124
lightweight,8,0.005,3711.0,1.0,3,-73.87306354886347,40.7670548676206
lightweight,8,0.005,3711.0,1.0,4,-73.94704953759744,40.711279356072794
lightweight,8,0.005,3711.0,1.0,5,-74.00305649041982,40.718973072484275
lightweight,8,0.005,3711.0,1.0,6,-73.95231518483627,40.76874644584937
lightweight,8,0.005,3711.0,1.0,7,-73.98016796814034,40.68047349296831
lightweight,8,0.005,3711.0,2.0,0,-74.00474705634349,40.71757205842959
lightweight,8,0.005,3711.0,2.0,1,-73.94691231431243,40.71172000339921
lightweight,8,0.005,3711.0,2.0,2,-73.9595369811196,40.77428483427278
lightweight,8,0.005,3711.0,2.0,3,-73.87585140725024,40.766101009753186
lightweight,8,0.005,3711.0,2.0,4,-73.97849404598546,40.68057425132064
lightweight,8,0.005,3711.0,2.0,5,-73.98127784491253,40.75867409988055
lightweight,8,0.005,3711.0,2.0,6,-73.94468873776447,40.81254082104485
lightweight,8,0.005,3711.0,2.0,7,-73.99344495554894,40.7369854742575
lightweight,8,0.005,3711.0,3.0,0,-73.98057383380701,40.75895715773624
lightweight,8,0.005,3711.0,3.0,1,-73.87807242892778,40.76598800468728
lightweight,8,0.005,3711.0,3.0,2,-73.98067774399324,40.680990849754544
lightweight,8,0.005,3711.0,3.0,3,-73.94602132173203,40.81387605240084
lightweight,8,0.005,3711.0,3.0,4,-73.99382965312536,40.73995114013964
lightweight,8,0.005,3711.0,3.0,5,-73.96070681841145,40.77342986757206
lightweight,8,0.005,3711.0,3.0,6,-73.94633166657883,40.711413771993634
lightweight,8,0.005,3711.0,3.0,7,-74.00213767591609,40.719503910680714
lightweight,8,0.005,3711.0,4.0,0,-73.94943448807729,40.81165499204556
lightweight,8,0.005,3711.0,4.0,1,-73.9794939746574,40.75925432224077
lightweight,8,0.005,3711.0,4.0,2,-73.9456737446671,40.7106425901642
lightweight,8,0.005,3711.0,4.0,3,-73.87670070340585,40.76763611100084
lightweight,8,0.005,3711.0,4.0,4,-73.98095032976275,40.67880437686412
lightweight,8,0.005,3711.0,4.0,5,-73.99479477635538,40.74032213338696
lightweight,8,0.005,3711.0,4.0,6,-73.9576628250225,40.77243943126538
lightweight,8,0.005,3711.0,4.0,7,-74.00169451216007,40.71898834671569
random,8,0.005,3711.0,0.0,0,-73.98047064777327,40.758815485829956
random,8,0.005,3711.0,0.0,1,-73.94567374517375,40.70891621621622
random,8,0.005,3711.0,0.0,2,-73.97861321585903,40.67976035242291
random,8,0.005,3711.0,0.0,3,-73.99464190871369,40.73942997925311
random,8,0.005,3711.0,0.0,4,-73.87817862595419,40.76820687022901
random,8,0.005,3711.0,0.0,5,-73.96066246973366,40.77589079903148
random,8,0.005,3711.0,0.0,6,-73.94758533333334,40.81383066666667
random,8,0.005,3711.0,0.0,7,-74.0020501529052,40.71825871559633
random,8,0.005,3711.0,1.0,0,-73.98008577777777,40.67958844444444
random,8,0.005,3711.0,1.0,1,-73.98052478723405,40.758530744680854
random,8,0.005,3711.0,1.0,2,-73.87695419847329,40.76442900763359
random,8,0.005,3711.0,1.0,3,-73.95114122137404,40.808016030534354
random,8,0.005,3711.0,1.0,4,-73.94527415730337,40.7102745318352
random,8,0.005,3711.0,1.0,5,-74.00222242090784,40.71884085281981
random,8,0.005,3711.0,1.0,6,-73.9943795194508,40.74019416475973
random,8,0.005,3711.0,1.0,7,-73.95981995192308,40.77116971153846
random,8,0.005,3711.0,2.0,0,-74.00259971139971,40.71860331890332
random,8,0.005,3711.0,2.0,1,-73.99485373626374,40.740423736263736
random,8,0.005,3711.0,2.0,2,-73.97972107355865,40.75950685884692
random,8,0.005,3711.0,2.0,3,-73.87417943925233,40.76378971962617
random,8,0.005,3711.0,2.0,4,-73.94594666666667,40.71089647058824
random,8,0.005,3711.0,2.0,5,-73.97892133333333,40.679584
random,8,0.005,3711.0,2.0,6,-73.94426516853933,40.81401011235955
random,8,0.005,3711.0,2.0,7,-73.95812769953052,40.77505140845071
random,8,0.005,3711.0,3.0,0,-73.99417447744774,40.73975896589659
random,8,0.005,3711.0,3.0,1,-73.87527647058823,40.766285294117644
random,8,0.005,3711.0,3.0,2,-73.95389173789174,40.7686811965812
random,8,0.005,3711.0,3.0,3,-73.97806933962264,40.677169339622644
random,8,0.005,3711.0,3.0,4,-73.980496321394,40.76016853823814
random,8,0.005,3711.0,3.0,5,-74.00225427728614,40.71936725663717
random,8,0.005,3711.0,3.0,6,-73.9480148,40.7102336
random,8,0.005,3711.0,3.0,7,-73.95752887323944,40.80327957746479
