algo,k,frac,m,seed,r1,r2,r3
random,2,0.5,371132,3,0.9992164119154946,0.9992091702473018,0.999996388379562
random,2,0.5,371132,4,1.0025882438111593,1.00253791929812,1.000027599856085
lightweight,4,0.0025,1856,0,1.0220314107294677,1.0191532475640273,1.0019410794047166
lightweight,4,0.0025,1856,1,1.0053646940653038,0.9889508448575711,1.009403957305408
lightweight,4,0.0025,1856,2,0.9939507503240641,0.9910223122946104,1.0017300177503075
lightweight,4,0.0025,1856,3,1.0269521267645054,1.0235411735069584,1.0016546477656298
lightweight,4,0.0025,1856,4,0.9794529384440663,0.9728206898375484,1.0034148793408109
random,4,0.0025,1856,0,0.9959097356634472,0.9915676902415965,1.0021514914563405
random,4,0.0025,1856,1,1.0209592168591972,1.0171161013579533,1.001916093784566
random,4,0.0025,1856,2,1.0374106637400162,1.023229096851297,1.0067872055164353
random,4,0.0025,1856,3,0.9536792598278664,0.9470611179226115,1.003328398967242
random,4,0.0025,1856,4,1.0353223912027052,1.0192773629253633,1.0071845684160754
lightweight,4,0.005,3711,0,1.0064301795786306,1.0028675405669818,1.0018622013772847
lightweight,4,0.005,3711,1,1.0031626122276984,1.0022860172019488,1.0003870582550605
lightweight,4,0.005,3711,2,1.018836910054666,1.0179155863096307,1.000461202516377
lightweight,4,0.005,3711,3,1.0041074768605611,1.0002445896897436,1.0020964212459558
lightweight,4,0.005,3711,4,0.9891621855220861,0.9848100093570603,1.0031064223641515
random,4,0.005,3711,0,0.982591452264698,0.9802753959648723,1.0011835883797011
random,4,0.005,3711,1,1.0348872392197743,1.0329053544645839,1.001129641084491
random,4,0.005,3711,2,1.0050108334874142,1.001967905957724,1.0016045333505297
random,4,0.005,3711,3,0.9681605821198007,0.9650123007317218,1.0015384344231941
random,4,0.005,3711,4,1.007981240048722,1.0015076748176317,1.0038029298871478
lightweight,4,0.01,7423,0,1.0040300629548145,1.0011325798907476,1.001390727093131
lightweight,4,0.01,7423,1,1.0146042767769905,1.013710539606688,1.0004508097508227
lightweight,4,0.01,7423,2,0.9952494116259537,0.9947026972882976,1.0002617231714241
lightweight,4,0.01,7423,3,1.0026082262191864,0.9989559813588138,1.0022040168187374
lightweight,4,0.01,7423,4,0.9934654901397096,0.9918895374787675,1.0007800882422306
random,4,0.01,7423,0,0.9792532938059199,0.9784362322523618,1.0003924495061016
random,4,0.01,7423,1,1.0065734324263247,1.005926670279959,1.0003572059014405
random,4,0.01,7423,2,0.9957409773508323,0.9941157580563554,1.000887103807885
random,4,0.01,7423,3,0.9892998311203909,0.9876112687261922,1.0007985968759356
random,4,0.01,7423,4,1.0045498439233809,1.001334227645909,1.001436746386661
lightweight,4,0.05,37113,0,1.001077679042219,1.0008022384565713,1.0001611014370748
lightweight,4,0.05,37113,1,1.0034678020010375,1.003129952877469,1.0001745428578526
lightweight,4,0.05,37113,2,1.0011646811316242,1.0008913146960545,1.0001227198101033
lightweight,4,0.05,37113,3,0.9963913691269236,0.9962191407759791,1.0000973609218429
lightweight,4,0.05,37113,4,0.9981762341351849,0.9980211142734757,1.0000832714975132
random,4,0.05,37113,0,0.998831417336569,0.9986757287409819,1.0000793239110741
random,4,0.05,37113,1,0.9941169933379842,0.9936081865845047,1.0002562377321482
random,4,0.05,37113,2,0.9964118812580912,0.996056943387666,1.0001754009101407
random,4,0.05,37113,3,0.985527076006478,0.98427722277364,1.0006340719425575
random,4,0.05,37113,4,1.0133777273538136,1.0127724962084999,1.000262642839442
lightweight,4,0.1,74226,0,1.0027349148114346,1.0025557363141901,1.0001003077005488
lightweight,4,0.1,74226,1,1.001621587945048,1.0014161859664972,1.000111609044865
lightweight,4,0.1,74226,2,0.9987651619983934,0.9986246726996202,1.0000575475751623
lightweight,4,0.1,74226,3,0.99645060398091,0.996327425366508,1.000065796798641
lightweight,4,0.1,74226,4,0.9970205799218167,0.9968904266782846,1.000064266426358
random,4,0.1,74226,0,0.9992571536045531,0.9991185990412687,1.0000646481557678
random,4,0.1,74226,1,0.9965794185311108,0.9964462314638693,1.0000686887823562
random,4,0.1,74226,2,1.0011626362889334,1.000840132314829,1.000161129190802
random,4,0.1,74226,3,0.9920520929860734,0.9915542907153596,1.0002461923491504
random,4,0.1,74226,4,1.003538330406489,1.0030112362669883,1.0002552493329877
lightweight,4,0.25,185566,0,0.9993252227835425,0.9992306991796863,1.0000518838426604
lightweight,4,0.25,185566,1,1.0014721067167107,1.0014207457887914,1.000020794752025
lightweight,4,0.25,185566,2,0.9979891795427444,0.997905770981411,1.0000487395610322
lightweight,4,0.25,185566,3,0.9979117936199139,0.9978602538040763,1.0000264849567013
lightweight,4,0.25,185566,4,0.9988072327102258,0.9986796301316189,1.000072238946158
random,4,0.25,185566,0,0.9985247780557376,0.9984083331736369,1.000055300752975
